Cierre,Semestre,Inflacion_Porc,Trimestre,Mes_del_Semestre,Morosidad_Porc,Var_mora_Porc,IPVU_Nom,IPVU_Real,TIB_Porc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
2004-05-31,1,5.37,2,5,2.547354684,-5.699333758,523.9231148,63.82014997,6.94623418,14203.65352,73563.0732,21398.16527,73894.23075,84155.47713,55.17,5.37,0.38,3.97,115.520112,64.22,53.18,80.01,75.62,126.89,147.03,128.63,149.66,130.88,135.71,-210.2222487,5821.858148,6032.080397,-1.673710149,195.5562793,551.9589452,3.116270374,295.9354225,34.05717686,21.54841907,23.29068449,47.84248837,83.71898469,40.64498116,1.804517731,747.5152246,2655.18,2766.83,2724.92,3690.743561,4419.866538,1276.250603,-729.1229774,734.0158234,-4.892845997,6.51998557,22.5452029,17.38048549,15.16741136,16.79613881,9.731265514,4.259121375,16.07790221,13.00612007,16.08821195,13.51344038,5.214733118,17.76406713,14.21033657,13.10265362,40.71766611,16.14717833,10.48242321,7.517941463,12.28540621,14.67642736,12.50277565,39.88,37.39,41.85,37.25,36.58,35.22,38.9,34.95,85.55,67.0,86.5,67.0,6.442,5.862,6.76,5.84,394.0,392.0,396.3,377.0,7.06,6.96,7.07,6.25,346229.8387
2004-06-30,1,6.07,2,6,2.436198999,-4.363573171,523.9231148,63.82014997,6.86358654,14594.04533,73300.68919,21391.54071,74687.92092,83894.3264,55.51,6.07,0.6,4.59,114.4650263,64.48,52.2,80.36,75.89,126.84,146.87,128.64,149.51,130.37,135.7,-210.2222487,5821.858148,6032.080397,-1.673710149,195.5562793,551.9589452,3.116270374,295.9354225,34.05717686,21.54841907,23.29068449,47.84248837,83.71898469,40.64498116,1.804517731,747.5152246,2695.02,2736.39,2699.58,3914.686834,5179.298177,1015.478851,-1264.611343,744.1119667,520.4993764,6.51998557,22.5452029,17.38048549,15.16741136,16.79613881,9.731265514,4.259121375,16.07790221,13.00612007,16.08821195,13.51344038,5.214733118,17.76406713,14.21033657,13.10265362,40.71766611,16.14717833,10.48242321,7.517941463,12.28540621,14.67642736,12.50277565,37.05,40.4,42.45,35.52,34.5,37.15,39.12,33.08,73.1,85.55,86.15,70.5,6.155,6.5,6.73,5.96,392.6,395.1,405.0,383.0,7.24,7.08,7.43,6.57,379407.6667
2004-07-31,2,6.19,3,1,2.541918796,4.339538647,524.3131081,63.52183774,6.98476058,15734.91303,75910.49645,23035.25866,78489.13888,87465.30824,55.49,6.19,-0.03,4.56,121.8009208,63.29,53.38,80.24,75.59,125.31,144.05,126.92,146.42,128.62,132.88,119.2961724,6489.973106,6370.676934,77.50848827,174.5321836,710.9730387,-0.20577142,341.6962603,72.61587664,38.45200028,18.19424296,52.81729844,119.5716908,71.01761241,-3.186171711,885.5052223,2612.44,2694.09,2612.44,2983.777731,3946.06036,1119.538777,-962.2826288,1155.360925,-193.0782965,5.331135576,18.95004428,15.47034303,14.15940525,33.17864272,7.511869349,13.02331459,4.268244757,12.12394547,10.40772452,12.17572461,4.216841788,16.10880768,14.85941475,13.75517683,42.12574749,13.39269992,10.66959012,7.924195517,12.39967914,14.21783762,12.66265736,43.8,37.05,43.85,36.69,40.03,34.25,40.05,34.18,66.45,72.9,74.3,66.2,6.112,6.155,6.46,5.77,391.0,397.8,397.8,385.0,8.28,7.62,8.38,7.58,320314.5161
2004-08-31,2,5.89,3,2,2.4800876,-2.432461498,524.3131081,63.52183774,6.89684974,14824.34128,75854.0478,22145.91661,77736.56264,86913.03842,55.51,5.89,0.03,4.59,119.3242198,63.11,54.88,80.3,75.66,123.42,141.21,124.89,143.47,126.22,130.8,119.2961724,6489.973106,6370.676934,77.50848827,174.5321836,710.9730387,-0.20577142,341.6962603,72.61587664,38.45200028,18.19424296,52.81729844,119.5716908,71.01761241,-3.186171711,885.5052223,2551.43,2614.97,2551.43,3436.909342,3895.256748,996.2538819,-458.3474067,292.7748218,165.5725849,5.331135576,18.95004428,15.47034303,14.15940525,33.17864272,7.511869349,13.02331459,4.268244757,12.12394547,10.40772452,12.17572461,4.216841788,16.10880768,14.85941475,13.75517683,42.12574749,13.39269992,10.66959012,7.924195517,12.39967914,14.21783762,12.66265736,42.12,43.69,49.4,41.3,39.61,39.7,45.15,39.2,69.3,66.25,71.0,64.8,5.074,6.045,6.045,5.03,410.4,394.0,412.8,388.8,7.99,8.28,8.43,7.53,317887.0968
2004-09-30,2,5.97,3,3,2.249007551,-9.317414799,524.3131081,63.52183774,6.90186517,14555.23067,76731.62043,21935.08347,78755.63366,87482.73428,55.67,5.97,0.3,4.9,124.2229084,63.91,55.6,80.33,75.89,120.98,138.82,122.42,141.04,124.5,127.77,119.2961724,6489.973106,6370.676934,77.50848827,174.5321836,710.9730387,-0.20577142,341.6962603,72.61587664,38.45200028,18.19424296,52.81729844,119.5716908,71.01761241,-3.186171711,885.5052223,2518.3,2602.2,2595.17,4110.436359,3615.85072,592.1066661,494.5856384,-1519.453949,1024.868311,5.331135576,18.95004428,15.47034303,14.15940525,33.17864272,7.511869349,13.02331459,4.268244757,12.12394547,10.40772452,12.17572461,4.216841788,16.10880768,14.85941475,13.75517683,42.12574749,13.39269992,10.66959012,7.924195517,12.39967914,14.21783762,12.66265736,49.64,42.11,50.47,42.11,46.38,39.9,46.8,39.7,82.35,70.0,86.4,67.0,6.795,5.06,7.23,4.52,418.7,407.3,418.8,396.8,8.5,8.12,8.55,7.33,351520.8333
2004-10-31,2,5.9,4,4,2.186863712,-2.763167185,559.0284531,67.38362111,7.36320631,15086.52915,78047.24575,22606.47676,79224.09804,89132.22428,55.66,5.9,-0.01,4.89,123.8459724,63.35,59.83,80.71,76.22,124.12,141.74,125.58,144.04,127.39,130.33,-92.47680911,6946.942647,7039.419456,-345.390032,53.51979195,747.4636506,0.546578314,286.0541209,150.961296,2.876706687,16.70057086,51.8000701,131.6243722,110.667642,-3.767706408,800.9834425,2549.1,2630.81,2575.19,3284.359787,3722.510212,580.1308558,-438.1504249,412.3798825,25.77054241,13.15736705,12.85436528,17.70416367,11.87571301,33.09692281,5.660865522,12.94996216,4.296761374,12.75480913,17.79935661,13.33230135,7.072837542,15.6017111,15.82907689,13.7642191,35.92061115,10.53361174,11.51450536,6.324994736,12.47220668,14.22937444,12.79109247,51.76,49.64,55.67,49.2,48.98,46.2,51.94,45.8,74.4,81.2,81.3,71.9,8.725,6.79,9.2,6.425,428.5,419.1,430.0,410.3,8.6,9.04,9.37,8.55,351024.1935
2004-11-30,2,5.82,4,5,2.139765318,-2.153695898,559.0284531,67.38362111,6.86282563,15366.77422,78850.602,22578.48014,79212.30848,90006.68099,55.82,5.82,0.28,5.18,129.0393348,64.18,56.57,80.86,76.38,122.81,140.57,124.39,142.77,126.15,129.55,-92.47680911,6946.942647,7039.419456,-345.390032,53.51979195,747.4636506,0.546578314,286.0541209,150.961296,2.876706687,16.70057086,51.8000701,131.6243722,110.667642,-3.767706408,800.9834425,2479.1,2575.19,2479.1,3115.107718,4779.657379,769.2805643,-1664.549662,212.0118238,1452.537838,13.15736705,12.85436528,17.70416367,11.87571301,33.09692281,5.660865522,12.94996216,4.296761374,12.75480913,17.79935661,13.33230135,7.072837542,15.6017111,15.82907689,13.7642191,35.92061115,10.53361174,11.51450536,6.324994736,12.47220668,14.22937444,12.79109247,49.13,51.82,52.5,45.25,45.51,49.2,49.6,40.05,94.45,74.7,96.5,73.8,7.62,8.825,9.2,6.6,451.3,434.0,454.8,434.0,8.84,8.61,8.98,8.35,388120.8333
2004-12-31,2,5.5,4,6,1.856532171,-13.23664538,559.0284531,67.38362111,6.24092,15612.139,80794.09805,23765.79306,82652.98997,92317.01301,55.99,5.5,0.3,5.5,123.2135363,64.61,52.23,80.51,76.03,118.03,134.83,119.45,136.79,120.59,125.0,-92.47680911,6946.942647,7039.419456,-345.390032,53.51979195,747.4636506,0.546578314,286.0541209,150.961296,2.876706687,16.70057086,51.8000701,131.6243722,110.667642,-3.767706408,800.9834425,2316.12,2481.93,2389.75,2847.015736,7403.703503,117.2031557,-4556.687767,4164.243858,392.4439094,13.15736705,12.85436528,17.70416367,11.87571301,33.09692281,5.660865522,12.94996216,4.296761374,12.75480913,17.79935661,13.33230135,7.072837542,15.6017111,15.82907689,13.7642191,35.92061115,10.53361174,11.51450536,6.324994736,12.47220668,14.22937444,12.79109247,43.45,49.07,49.12,40.25,40.46,45.35,45.43,37.0,103.75,94.0,108.7,91.0,6.149,7.62,7.775,6.1,437.5,451.6,456.5,432.6,9.04,8.78,9.08,8.44,422786.2903
2005-01-31,1,5.43,1,1,2.036352899,9.685839619,551.6228794,65.10668498,6.39719205,19260.19585,83798.80367,29113.72355,88342.38428,97713.26352,56.45,5.43,0.82,0.82,106.2295338,65.76,54.23,80.53,76.4,115.94,131.04,117.16,132.82,117.47,121.61,-551.5078605,6538.608554,7090.116415,-335.1331889,173.4887366,706.7302702,2.627229152,563.701396,37.77150149,9.501709522,24.55145141,68.15155469,37.42405355,-47.37838016,10.37975455,880.2190067,2315.45,2389.75,2367.76,3548.614536,5262.809142,978.5819947,-1714.194605,1615.883887,98.31071807,11.84063218,-0.500617601,14.26414872,7.61078066,7.727660704,1.431631739,-0.509855633,13.88173871,8.044209588,9.871224239,8.237636054,9.18989845,13.32873722,16.17620115,12.16147746,23.99236437,5.982182614,7.295254118,9.273972226,11.47543459,13.58862701,11.80462581,48.2,43.1,49.75,41.25,45.92,39.4,47.35,38.81,105.35,103.25,106.25,95.1,6.321,5.949,6.805,5.71,421.8,431.0,431.0,418.7,9.22,9.08,9.33,8.51,417661.2903
2005-02-28,1,5.25,1,2,2.007743132,-1.404951341,551.6228794,65.10668498,6.44023575,17228.48269,84700.61059,25788.36026,86863.40468,97242.79338,57.02,5.25,1.02,1.85,116.503573,67.4,55.56,80.82,77.04,114.85,129.2,115.92,130.89,115.9,120.7,-551.5078605,6538.608554,7090.116415,-335.1331889,173.4887366,706.7302702,2.627229152,563.701396,37.77150149,9.501709522,24.55145141,68.15155469,37.42405355,-47.37838016,10.37975455,880.2190067,2308.58,2365.79,2323.77,3211.553831,5519.593313,1250.594869,-2308.039482,1588.007818,720.0316638,11.84063218,-0.500617601,14.26414872,7.61078066,7.727660704,1.431631739,-0.509855633,13.88173871,8.044209588,9.871224239,8.237636054,9.18989845,13.32873722,16.17620115,12.16147746,23.99236437,5.982182614,7.295254118,9.273972226,11.47543459,13.58862701,11.80462581,51.75,48.21,52.28,44.6,50.06,45.48,50.34,42.46,119.15,104.25,124.1,103.3,6.73,6.31,6.8,5.85,436.5,422.2,436.0,410.1,9.17,8.98,9.23,8.52,484334.8214
2005-03-31,1,5.03,1,3,2.00298907,-0.236786361,551.6228794,65.10668498,6.29977445,16731.2795,84766.83693,25367.14409,86524.57661,96937.46133,57.46,5.03,0.77,2.64,119.9545634,69.49,59.41,81.14,77.92,114.62,128.01,116.01,130.21,115.86,121.5,-551.5078605,6538.608554,7090.116415,-335.1331889,173.4887366,706.7302702,2.627229152,563.701396,37.77150149,9.501709522,24.55145141,68.15155469,37.42405355,-47.37838016,10.37975455,880.2190067,2324.89,2397.25,2376.48,3221.037256,5333.158693,1035.288597,-2112.121437,2334.211643,-222.0902064,11.84063218,-0.500617601,14.26414872,7.61078066,7.727660704,1.431631739,-0.509855633,13.88173871,8.044209588,9.871224239,8.237636054,9.18989845,13.32873722,16.17620115,12.16147746,23.99236437,5.982182614,7.295254118,9.273972226,11.47543459,13.58862701,11.80462581,55.4,51.77,57.6,50.65,54.29,50.08,56.15,49.05,126.4,119.5,137.0,118.75,7.653,6.721,7.74,6.55,428.7,433.4,433.4,425.5,8.7,9.22,9.29,8.49,558592.7419
2005-04-30,1,5.01,2,4,1.996971717,-0.300418649,574.02276,66.62246035,6.3448316,17379.79241,86508.00839,25876.36912,89433.69252,98920.46559,57.72,5.01,0.44,3.09,125.6648371,68.89,58.7,81.28,77.84,114.61,127.66,116.02,129.77,115.53,120.04,-285.2640539,7718.999296,8004.26335,-198.9210143,431.3665902,1168.810458,1.109639933,529.3178339,403.5540145,-34.21771584,39.252544,83.72413411,10.06307631,115.4371899,20.56974169,1600.177049,2328.74,2374.47,2348.32,4269.252734,4532.705826,867.5338045,-263.4530919,3394.418379,-3130.965287,16.39701422,0.827792636,17.04204553,5.732795403,47.43452195,8.252397365,14.68170042,2.361825444,11.12261276,11.90445077,11.17319871,11.63210361,7.586113091,16.13636169,9.850820703,30.3298501,5.693515812,9.84119904,5.810110731,11.03960236,12.5405365,11.25523764,49.72,55.25,58.28,49.5,51.09,54.52,57.65,50.35,125.15,126.4,132.25,109.75,6.585,7.65,7.904,6.55,435.0,428.3,438.2,422.7,8.61,8.72,8.78,8.02,518929.1667
2005-05-31,1,5.04,2,5,2.033979419,1.853191061,574.02276,66.62246035,6.39058892,17075.42319,87340.24679,25633.49322,89805.7288,99510.23687,57.95,5.04,0.41,3.51,120.6209177,68.91,57.55,81.39,77.89,113.92,127.07,115.15,128.94,115.08,119.44,-285.2640539,7718.999296,8004.26335,-198.9210143,431.3665902,1168.810458,1.109639933,529.3178339,403.5540145,-34.21771584,39.252544,83.72413411,10.06307631,115.4371899,20.56974169,1600.177049,2328.69,2349.59,2332.79,4086.592491,3920.623068,949.7114083,165.9694228,-542.3740532,376.4046304,16.39701422,0.827792636,17.04204553,5.732795403,47.43452195,8.252397365,14.68170042,2.361825444,11.12261276,11.90445077,11.17319871,11.63210361,7.586113091,16.13636169,9.850820703,30.3298501,5.693515812,9.84119904,5.810110731,11.03960236,12.5405365,11.25523764,51.97,49.28,53.1,46.2,50.73,51.78,52.43,47.47,118.35,124.0,125.0,115.0,6.379,6.52,6.84,6.03,416.3,416.5,420.2,413.2,8.76,8.65,8.81,8.21,503161.2903
2005-06-30,1,4.83,2,6,1.846563137,-9.214266364,574.02276,66.62246035,6.37105449,17987.04831,88806.77955,25405.33041,90188.78033,101022.4278,58.18,4.83,0.4,3.93,119.8559889,68.68,60.89,81.37,77.97,113.64,125.73,114.64,127.43,113.93,117.44,-285.2640539,7718.999296,8004.26335,-198.9210143,431.3665902,1168.810458,1.109639933,529.3178339,403.5540145,-34.21771584,39.252544,83.72413411,10.06307631,115.4371899,20.56974169,1600.177049,2314.89,2361.41,2331.81,4701.035346,4747.02248,725.5798373,-45.98713465,120.4148911,-74.42775647,16.39701422,0.827792636,17.04204553,5.732795403,47.43452195,8.252397365,14.68170042,2.361825444,11.12261276,11.90445077,11.17319871,11.63210361,7.586113091,16.13636169,9.850820703,30.3298501,5.693515812,9.84119904,5.810110731,11.03960236,12.5405365,11.25523764,56.5,51.95,60.95,51.93,55.58,50.85,59.59,50.85,104.65,118.5,126.75,101.7,6.981,6.38,7.915,6.371,435.9,416.4,442.5,414.0,9.34,8.67,9.42,8.59,464250.0
2005-07-31,2,4.91,3,1,2.027278436,9.786575664,579.1436896,66.81961731,6.36300094,18760.12316,88833.84511,27474.90141,93435.96662,102101.6651,58.21,4.91,0.05,3.98,121.7211168,68.27,61.85,81.34,77.89,114.47,125.68,115.44,127.33,114.1,117.06,-877.3375209,7701.084882,8578.422403,-693.9663178,270.001828,708.7961038,1.44463675,519.204405,259.7750879,-230.6571125,43.58419072,72.10811728,17.07570773,35.43757973,-9.176508875,978.7979318,2308.49,2338.86,2308.49,3304.765366,4461.901728,1485.776362,-1157.136362,-235.6751231,1392.811485,13.59726082,37.43796825,9.768418312,10.06490439,46.07742448,7.864762365,11.06070683,3.990866572,13.39230214,15.38428992,13.53994999,13.73531421,12.90579063,14.54933623,8.885126191,34.31097771,5.816709618,9.42115922,5.724221523,11.40809191,13.70375877,11.64181197,60.57,56.56,62.1,56.1,59.37,55.7,60.7,55.25,103.15,106.0,107.25,94.4,7.885,6.98,8.29,6.949,429.9,423.5,430.5,423.5,9.83,9.27,9.99,9.1,414729.8387
2005-08-31,2,4.88,3,2,1.987573985,-1.95850997,579.1436896,66.81961731,6.41366197,17325.51321,89054.47791,26136.57821,92774.14956,101918.7503,58.21,4.88,0.0,3.98,128.1817989,67.82,64.98,81.26,77.87,115.34,125.87,116.34,127.61,113.46,117.05,-877.3375209,7701.084882,8578.422403,-693.9663178,270.001828,708.7961038,1.44463675,519.204405,259.7750879,-230.6571125,43.58419072,72.10811728,17.07570773,35.43757973,-9.176508875,978.7979318,2299.75,2313.52,2304.3,4695.433224,4003.423273,800.7253325,692.0099509,-923.7451611,231.7352102,13.59726082,37.43796825,9.768418312,10.06490439,46.07742448,7.864762365,11.06070683,3.990866572,13.39230214,15.38428992,13.53994999,13.73531421,12.90579063,14.54933623,8.885126191,34.31097771,5.816709618,9.42115922,5.724221523,11.40809191,13.70375877,11.64181197,68.94,60.51,70.85,60.51,67.02,59.85,68.89,59.37,97.75,102.5,108.5,91.6,11.472,7.9,12.3,7.9,433.8,430.0,449.5,429.1,10.07,9.79,10.35,9.5,410842.7419
2005-09-30,2,5.02,3,3,1.930321435,-2.880524248,579.1436896,66.81961731,5.70014724,18013.10422,89206.11929,26954.44577,94437.57604,102296.1638,58.46,5.02,0.43,4.42,130.4504501,67.07,65.0,81.08,77.56,116.66,125.78,117.87,127.53,112.59,116.52,-877.3375209,7701.084882,8578.422403,-693.9663178,270.001828,708.7961038,1.44463675,519.204405,259.7750879,-230.6571125,43.58419072,72.10811728,17.07570773,35.43757973,-9.176508875,978.7979318,2279.95,2306.71,2289.61,4217.82742,5220.741937,1546.560434,-1002.914517,2586.21689,-1583.302373,13.59726082,37.43796825,9.768418312,10.06490439,46.07742448,7.864762365,11.06070683,3.990866572,13.39230214,15.38428992,13.53994999,13.73531421,12.90579063,14.54933623,8.885126191,34.31097771,5.816709618,9.42115922,5.724221523,11.40809191,13.70375877,11.64181197,66.24,68.75,69.66,62.55,63.48,66.7,67.88,61.0,93.45,99.75,101.75,87.5,13.921,11.419,14.6,10.608,469.0,438.5,474.0,438.5,10.95,10.01,11.2,10.01,383387.5
2005-10-31,2,5.27,4,4,1.946181744,0.821640815,587.664215,67.39227075,5.7127202,17578.8165,91856.06696,26284.30457,95759.27368,104778.3132,58.6,5.27,0.23,4.66,126.4344952,68.53,63.42,81.19,77.91,116.67,125.32,118.02,126.95,113.9,115.45,-233.6340881,8058.043387,8291.677475,-279.2350059,249.7606619,6526.462666,-0.009396663,539.1728685,4801.193236,2.891677005,42.9377708,75.51183832,960.8985712,141.9546115,-38.08851071,6776.223328,2283.96,2303.01,2289.57,4037.391341,4220.254611,92.65394409,-182.8632701,809.0618063,-626.1985362,5.481242412,15.07238644,0.197862404,18.2291448,4.52307546,13.51879655,9.566885738,6.748482381,8.877831041,17.30437271,9.674289753,11.79978878,13.46824718,9.795833971,10.70758981,23.98257882,7.841769079,8.634866005,6.386014427,10.38999949,13.73809029,10.69520035,59.76,66.2,66.62,59.15,58.1,63.63,63.96,57.05,96.65,93.5,106.8,91.6,12.205,13.802,14.75,12.14,465.1,467.8,478.5,460.5,11.33,11.19,11.91,11.12,430415.3226
2005-11-30,2,5.1,4,5,1.885553437,-3.115243814,587.664215,67.39227075,5.38360495,18132.20919,93666.40726,26870.13273,97489.76721,106942.6282,58.66,5.1,0.11,4.78,130.89593,68.02,61.1,81.28,77.75,114.85,124.34,116.06,125.7,113.3,114.25,-233.6340881,8058.043387,8291.677475,-279.2350059,249.7606619,6526.462666,-0.009396663,539.1728685,4801.193236,2.891677005,42.9377708,75.51183832,960.8985712,141.9546115,-38.08851071,6776.223328,2273.08,2287.51,2274.04,3317.507057,6192.371871,840.0863536,-2874.864814,2690.79305,184.0717636,5.481242412,15.07238644,0.197862404,18.2291448,4.52307546,13.51879655,9.566885738,6.748482381,8.877831041,17.30437271,9.674289753,11.79978878,13.46824718,9.795833971,10.70758981,23.98257882,7.841769079,8.634866005,6.386014427,10.38999949,13.73809029,10.69520035,57.32,59.76,62.15,55.4,55.05,58.07,60.65,53.75,93.0,97.0,108.5,92.25,12.587,12.21,12.695,10.88,494.6,463.0,502.3,455.3,12.43,11.34,12.54,11.13,450658.3333
2005-12-31,2,4.85,4,6,1.60765681,-14.73819949,587.664215,67.39227075,5.71185629,20228.86753,97446.00523,29901.34253,101880.7957,111792.6153,58.7,4.85,0.07,4.85,124.2493166,67.19,61.51,81.3,77.61,115.08,124.31,116.27,125.65,113.01,114.33,-233.6340881,8058.043387,8291.677475,-279.2350059,249.7606619,6526.462666,-0.009396663,539.1728685,4801.193236,2.891677005,42.9377708,75.51183832,960.8985712,141.9546115,-38.08851071,6776.223328,2272.95,2286.83,2284.22,3265.185709,5970.891226,-56.84410941,-2705.705517,1151.335041,1554.370477,5.481242412,15.07238644,0.197862404,18.2291448,4.52307546,13.51879655,9.566885738,6.748482381,8.877831041,17.30437271,9.674289753,11.79978878,13.46824718,9.795833971,10.70758981,23.98257882,7.841769079,8.634866005,6.386014427,10.38999949,13.73809029,10.69520035,61.04,57.4,61.9,56.9,58.98,55.0,60.4,54.63,107.1,92.5,108.4,91.0,11.225,12.62,15.78,10.72,517.1,494.2,538.5,490.1,14.68,12.5,14.89,12.5,447875.0
2006-01-31,1,4.56,1,1,1.843130328,14.64700156,611.1470422,69.16576737,6.09218918,22804.03298,96993.4439,34292.64785,104088.2058,113302.3237,59.02,4.56,0.54,0.54,112.0151917,68.26,64.99,81.56,78.18,116.31,124.53,117.42,125.94,113.46,115.33,-669.3404442,7937.832019,8607.172463,-643.7689585,348.1186132,854.557041,-3.617701637,433.9336603,189.5027898,-5.390120447,38.2976006,102.7065377,140.455638,-28.45347162,-12.87789173,1202.675654,2262.04,2284.22,2265.65,4451.105574,6901.393098,973.7673765,-2450.287524,2599.209425,-148.9219014,4.752437224,15.80963605,7.491362628,9.853475145,26.46189826,6.609036474,11.48287658,7.533345605,9.84066763,17.5691837,10.58014502,10.0810084,16.89602158,8.0268325,10.62304958,31.39267025,8.465597855,11.83857778,4.563742549,10.71501136,16.16264633,11.20772903,67.92,61.04,69.2,60.81,65.99,59.35,67.32,59.08,118.2,107.5,125.9,106.2,9.316,10.7,11.0,7.75,570.8,518.6,572.7,518.6,18.02,14.6,18.82,14.0,525205.6452
2006-02-28,1,4.19,1,2,1.881849914,2.100751357,611.1470422,69.16576737,5.92007099,20386.97206,97553.43321,30639.11766,102642.4406,112491.7037,59.41,4.19,0.66,1.2,122.76657,68.77,63.07,81.69,78.31,114.9,123.13,115.78,124.47,113.21,114.81,-669.3404442,7937.832019,8607.172463,-643.7689585,348.1186132,854.557041,-3.617701637,433.9336603,189.5027898,-5.390120447,38.2976006,102.7065377,140.455638,-28.45347162,-12.87789173,1202.675654,2246.18,2267.63,2247.32,3612.935389,6947.475661,1578.615762,-3334.540271,3268.512623,66.02764807,4.752437224,15.80963605,7.491362628,9.853475145,26.46189826,6.609036474,11.48287658,7.533345605,9.84066763,17.5691837,10.58014502,10.0810084,16.89602158,8.0268325,10.62304958,31.39267025,8.465597855,11.83857778,4.563742549,10.71501136,16.16264633,11.20772903,61.41,67.8,69.0,57.55,61.76,65.76,67.27,57.9,111.8,118.5,119.75,103.8,6.714,9.325,9.825,6.58,561.6,571.6,575.3,535.5,16.74,17.82,19.73,15.7,476200.8929
2006-03-31,1,4.11,1,3,1.952073141,3.731606169,611.1470422,69.16576737,5.97016058,20369.31237,97966.78729,29841.48402,102663.5213,112546.9094,59.83,4.11,0.7,1.91,133.9728651,70.33,63.79,82.17,79.05,114.35,122.96,115.29,124.39,113.05,114.97,-669.3404442,7937.832019,8607.172463,-643.7689585,348.1186132,854.557041,-3.617701637,433.9336603,189.5027898,-5.390120447,38.2976006,102.7065377,140.455638,-28.45347162,-12.87789173,1202.675654,2245.71,2289.98,2289.98,3826.454267,4749.302975,981.2657445,-922.8487087,2591.047494,-1668.198786,4.752437224,15.80963605,7.491362628,9.853475145,26.46189826,6.609036474,11.48287658,7.533345605,9.84066763,17.5691837,10.58014502,10.0810084,16.89602158,8.0268325,10.62304958,31.39267025,8.465597855,11.83857778,4.563742549,10.71501136,16.16264633,11.20772903,66.63,61.58,67.3,59.25,65.91,61.95,67.05,59.26,107.0,111.25,113.3,102.8,7.21,6.714,7.562,6.45,581.8,562.5,589.6,540.0,17.9,17.0,18.48,16.19,445254.0323
2006-04-30,1,4.12,2,4,2.102376284,7.699667581,637.5125209,71.13484196,5.87849225,20532.4545,96659.82141,29945.63152,102480.4307,111522.8411,60.09,4.12,0.45,2.37,121.9810677,71.38,68.58,83.44,80.42,117.63,127.35,118.68,128.98,117.01,120.34,-707.3812444,8723.216537,9430.597781,-614.6401649,589.8220923,1219.880005,-1.807878153,319.9807558,211.6391811,-68.81682917,47.26857757,118.3228689,431.2696309,155.8564995,6.167198096,1809.702097,2288.67,2375.66,2375.03,5575.352307,5428.494854,1556.051697,146.8574529,-99.39762451,-47.45982844,3.21794507,21.96942856,8.413650031,11.49606233,49.96846609,3.446737342,1.992744653,16.76739788,11.98750811,8.935688877,11.6906878,6.544554962,22.29049538,6.236918521,11.79880656,39.74088067,6.134950016,6.900051054,10.01780635,11.2032693,14.49152939,11.50758755,71.88,66.25,75.35,65.6,72.02,66.3,74.79,65.73,107.2,106.5,113.9,103.8,6.555,7.2,8.28,6.49,651.8,582.0,642.0,582.0,17.13,18.15,18.39,16.2,467945.8333
